company,vessel,captain,observers,dep_date,arr_date,das,trip,drag,drag_all,location,drag_date,drag_period,drag_time_s,drag_time_e,time_fished_min,depth,id_status,com_status,order,family,class,groups,categories,sci_name,alpha_code,com_name,sample_wt_lbs,total_wt_lbs,entered_by
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,4,40,06:40N-07:39W,07/10/2019,night,2:30:00 am,6:45:00 am,4:15,5,yes,no,perciformes,carangidae,actinopterygii,discarded_bycatch,bony_fish,selene_brownii,LNW,moonfish,2.1,15.59,d_spellen
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,3,3,06 40 - 57 30,16/02/2019,day,9:45:00 am,1:45:00 pm,4:00,10,yes,no,decapoda,leucosiidae,malacostraca ,discarded_bycatch,shell_fish,persephona_lichtensteinii,NA,siri_ball,0.4,1.11,t_browne
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,4,4,06 38 - 57 29,17/02/2019,day,7:30:00 am,11:30:00 am,4:00,9,yes,no,decapoda,malacostraca,malacostraca ,discarded_bycatch,shell_fish,hepatus_gronovii,HGV,box_crab,1.2,4.72,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,4,4,06 38 - 57 29,17/02/2019,day,7:30:00 am,11:30:00 am,4:00,9,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,paralonchurus_brasiliensis,RLB,banded_croaker,1.2,4.72,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,6,18,Zone 8,28/04/2019,night,4:40:00 pm,10:12:00 pm,5:32,9,yes,yes,perciformes,serranidae,actinopterygii,discarded_bycatch,bony_fish,epinephelus_flavolimbatus,EEL,jew_fish,0.04,0.67,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,5,41,06:37N-57:31W,08/10/2019,night,2:15:00 am,5:46:00 am,3:31,8,yes,no,perciformes,carangidae,actinopterygii,discarded_bycatch,bony_fish,selene_brownii,LNW,moonfish,0.41,15.59,t_browne
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,4,4,06 38 - 57 29,17/02/2019,day,7:30:00 am,11:30:00 am,4:00,9,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,macrodon_ancylodon,WKK,bangamary,8,31.48,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,4,4,06 38 - 57 29,17/02/2019,day,7:30:00 am,11:30:00 am,4:00,9,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,micropogonias_furnieri,CKM,bashaw,2.2,8.66,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,4,4,06 38 - 57 29,17/02/2019,day,7:30:00 am,11:30:00 am,4:00,9,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,nebris_microps,NBM,butterfish,10,39.35,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,4,4,06 38 - 57 29,17/02/2019,day,7:30:00 am,11:30:00 am,4:00,9,yes,no,pleuronectiformes,achiridae,actinopterygii,discarded_bycatch,flat_fish,achirus_achirus,HIK,drab_sole,0.01,0.05,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,4,4,06 38 - 57 29,17/02/2019,day,7:30:00 am,11:30:00 am,4:00,9,yes,yes,siluriformes,ariidae,actinopterygii,discarded_bycatch,bony_fish,bagre_bagre,BEB,catfish,12,47.22,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,4,4,06 38 - 57 29,17/02/2019,day,7:30:00 am,11:30:00 am,4:00,9,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,shell_fish,multiple_species_prawns,not_applicable,prawns,0,1.5,c_danjou
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,6,42,06:37N-57:31W,08/10/2019,day,11:35:00 am,3:32:00 pm,3:57,8,yes,no,perciformes,carangidae,actinopterygii,discarded_bycatch,bony_fish,selene_brownii,LNW,moonfish,0.26,2.6,d_spellen
psi,typhoon,d_pang,t_browne_c_danjou,19/06/2019,25/06/2019,7,4,5,23,Zone 8,22/06/2019,night,5:00:00 pm,9:00:00 pm,4:00,10,yes,yes,perciformes,serranidae,actinopterygii,discarded_bycatch,bony_fish,epinephelus_flavolimbatus,EEL,jew_fish,0,2.11,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,1,1,06 38 - 57 30,15/02/2019,day,8:00:00 am,12:00:00 pm,4:00,10,yes,no,stomatopoda,squillidae,malacostraca,discarded_bycatch,shell_fish,squilla_mantis,MTS,mantis_shrimp,0.7,1.77,t_browne
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,4,4,06 38 - 57 29,17/02/2019,day,7:30:00 am,11:30:00 am,4:00,9,yes,no,myliobatiformes,dasyatidae,elasmobranchii,discarded_bycatch,flat_fish,dasyatis_guttata,RDU,longnose_stingray,2.4,2.4,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,4,4,06 38 - 57 29,17/02/2019,day,7:30:00 am,11:30:00 am,4:00,9,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,bony_fish,multiple_species_finfish,not_applicable,finfish,0,10.83,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,2,2,06 38 - 57 30,15/02/2019,night,8:20:00 pm,12:20:00 am,4:00,10,yes,no,stomatopoda,squillidae,malacostraca,discarded_bycatch,shell_fish,squilla_mantis,MTS,mantis_shrimp,0.3,1.3,t_browne
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,4,4,06 38 - 57 29,17/02/2019,day,7:30:00 am,11:30:00 am,4:00,9,yes,yes,batrachoidiformes,batrachoididae,actinopterygii,discarded_bycatch,bony_fish,batrachoides_surinamensis,TFB,pacu,0.5,1.97,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,4,4,06 38 - 57 29,17/02/2019,day,7:30:00 am,11:30:00 am,4:00,9,yes,no,rajiformes,dasyatidae,elasmobranchii,discarded_bycatch,flat_fish,dasyatis_geijskesi,RDJ,sharpsnout_stingray,0.31,0.31,c_danjou
psi,typhoon,d_pang,t_browne_c_danjou,19/06/2019,25/06/2019,7,4,6,24,Zone 8,23/06/2019,night,3:30:00 pm,7:30:00 pm,4:00,10,yes,yes,orectolobiformes ,ginglymostomatidae ,elasmobranchii ,discarded_bycatch,other,ginglymostoma_cirratum,GNC,brown_shark,1.3,14.9,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,4,4,06 38 - 57 29,17/02/2019,day,7:30:00 am,11:30:00 am,4:00,9,yes,yes,decapoda,portunidae,malacostraca,discarded_bycatch,shell_fish,callinectes_ornatus,KLO,sheriga_crab,0.2,0.79,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,4,4,06 38 - 57 29,17/02/2019,day,7:30:00 am,11:30:00 am,4:00,9,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,cynoscion_virescens,YNV,seatrout,7,27.54,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,3,3,06 40 - 57 30,16/02/2019,day,9:45:00 am,1:45:00 pm,4:00,10,yes,no,stomatopoda,squillidae,malacostraca,discarded_bycatch,shell_fish,squilla_mantis,MTS,mantis_shrimp,0.4,1.11,t_browne
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,4,4,06 38 - 57 29,17/02/2019,day,7:30:00 am,11:30:00 am,4:00,9,yes,no,stomatopoda,squillidae,malacostraca,discarded_bycatch,shell_fish,squilla_mantis,MTS,mantis_shrimp,0.08,0.31,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,5,5,06 38 - 57 29,17/02/2019,night,4:00:00 pm,8:00:00 pm,4:00,9,yes,no,stomatopoda,squillidae,malacostraca,discarded_bycatch,shell_fish,squilla_mantis,MTS,mantis_shrimp,0.01,0.01,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,4,4,06 38 - 57 29,17/02/2019,day,7:30:00 am,11:30:00 am,4:00,9,yes,no,decapoda,leucosiidae,malacostraca ,discarded_bycatch,shell_fish,persephona_lichtensteinii,NA,siri_ball,0.02,0.06,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,1,1,06 38 - 57 30,15/02/2019,day,8:00:00 am,12:00:00 pm,4:00,10,yes,no,anguilliformes ,muraenidae ,actinopterygii,discarded_bycatch,other,gymnothorax_ocellatus,AMW,sharpteeth_eel,0.56,1.42,t_browne
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,5,5,06 38 - 57 29,17/02/2019,night,4:00:00 pm,8:00:00 pm,4:00,9,yes,no,decapoda,malacostraca,malacostraca ,discarded_bycatch,shell_fish,hepatus_gronovii,HGV,box_crab,0,0,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,5,5,06 38 - 57 29,17/02/2019,night,4:00:00 pm,8:00:00 pm,4:00,9,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,paralonchurus_brasiliensis,RLB,banded_croaker,4,8.47,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,5,5,06 38 - 57 29,17/02/2019,night,4:00:00 pm,8:00:00 pm,4:00,9,yes,no,tetraodontiformes,tetraodontidae,actinopterygii,discarded_bycatch,bony_fish,colomesus_psittacus,KOP,banded_puffer,0.02,0.02,c_danjou
psi,maria_gu,martin ,t_browne_c_danjou,22/03/2019,27/03/2019,6,2,4,10,Zone 2,25/03/2019,day,8:32:00 am,12:30:00 pm,3:58,10,yes,no,decapoda,aethridae ,malacostraca ,discarded_bycatch,shell_fish,hepatus_pudibundus,HUY,flecked_box_crab,0.01,0.01,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,6,6,06 40 - 57 30,21/02/2019,night,5:45:00 pm,9:45:00 pm,4:00,10,yes,no,stomatopoda,squillidae,malacostraca,discarded_bycatch,shell_fish,squilla_mantis,MTS,mantis_shrimp,0.21,1.48,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,5,5,06 38 - 57 29,17/02/2019,night,4:00:00 pm,8:00:00 pm,4:00,9,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,macrodon_ancylodon,WKK,bangamary,3,6.35,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,5,5,06 38 - 57 29,17/02/2019,night,4:00:00 pm,8:00:00 pm,4:00,9,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,micropogonias_furnieri,CKM,bashaw,1.65,3.49,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,5,5,06 38 - 57 29,17/02/2019,night,4:00:00 pm,8:00:00 pm,4:00,9,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,nebris_microps,NBM,butterfish,14,29.64,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,5,5,06 38 - 57 29,17/02/2019,night,4:00:00 pm,8:00:00 pm,4:00,9,yes,no,pleuronectiformes,achiridae,actinopterygii,discarded_bycatch,flat_fish,achirus_achirus,HIK,drab_sole,0.04,0.09,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,5,5,06 38 - 57 29,17/02/2019,night,4:00:00 pm,8:00:00 pm,4:00,9,yes,yes,siluriformes,ariidae,actinopterygii,discarded_bycatch,bony_fish,bagre_bagre,BEB,catfish,5,10.58,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,5,5,06 38 - 57 29,17/02/2019,night,4:00:00 pm,8:00:00 pm,4:00,9,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,shell_fish,multiple_species_prawns,not_applicable,prawns,0,0.8,c_danjou
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,6,30,06:38 57:31,05/08/2019,night,2:15:00 pm,6:00:00 pm,3:45,8,yes,no,decapoda,aethridae ,malacostraca ,discarded_bycatch,shell_fish,hepatus_pudibundus,HUY,flecked_box_crab,0.06,31.43,c_danjou
psi,maria_gu,martin ,t_browne_c_danjou,22/03/2019,27/03/2019,6,2,1,7,Zone 4,23/03/2019,day,7:35:00 am,11:30:00 am,3:55,10,yes,no,stomatopoda,squillidae,malacostraca,discarded_bycatch,shell_fish,squilla_mantis,MTS,mantis_shrimp,0.01,0.06,t_browne
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,6,36,Zone 5,18/09/2019,day,2:10:00 pm,6:00:00 pm,3:50,7,yes,no,decapoda,aethridae ,malacostraca ,discarded_bycatch,shell_fish,hepatus_pudibundus,HUY,flecked_box_crab,0.03,46.38,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,1,13,Zone 7,25/04/2019,day,1:10:00 am,6:00:00 am,4:50,12,yes,no,stomatopoda,squillidae,malacostraca,discarded_bycatch,shell_fish,squilla_mantis,MTS,mantis_shrimp,0.05,0.49,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,5,5,06 38 - 57 29,17/02/2019,night,4:00:00 pm,8:00:00 pm,4:00,9,yes,no,myliobatiformes,dasyatidae,elasmobranchii,discarded_bycatch,flat_fish,dasyatis_guttata,RDU,longnose_stingray,0.09,0.09,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,5,5,06 38 - 57 29,17/02/2019,night,4:00:00 pm,8:00:00 pm,4:00,9,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,bony_fish,multiple_species_finfish,not_applicable,finfish,0,10.83,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,3,15,Zone 7,27/04/2019,day,3:25:00 am,7:00:00 am,3:35,10,yes,no,stomatopoda,squillidae,malacostraca,discarded_bycatch,shell_fish,squilla_mantis,MTS,mantis_shrimp,0.14,2.12,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,5,5,06 38 - 57 29,17/02/2019,night,4:00:00 pm,8:00:00 pm,4:00,9,yes,yes,batrachoidiformes,batrachoididae,actinopterygii,discarded_bycatch,bony_fish,batrachoides_surinamensis,TFB,pacu,2.41,5.1,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,5,5,06 38 - 57 29,17/02/2019,night,4:00:00 pm,8:00:00 pm,4:00,9,yes,yes,decapoda,portunidae,malacostraca,discarded_bycatch,shell_fish,callinectes_ornatus,KLO,sheriga_crab,0.2,0.42,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,5,5,06 38 - 57 29,17/02/2019,night,4:00:00 pm,8:00:00 pm,4:00,9,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,cynoscion_virescens,YNV,seatrout,16,33.87,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,5,17,Zone 8,28/04/2019,day,7:25:00 am,12:15:00 pm,4:50,9,yes,no,stomatopoda,squillidae,malacostraca,discarded_bycatch,shell_fish,squilla_mantis,MTS,mantis_shrimp,0.05,0.45,t_browne
psi,typhoon,d_pang,t_browne_c_danjou,19/06/2019,25/06/2019,7,4,5,23,Zone 8,22/06/2019,night,5:00:00 pm,9:00:00 pm,4:00,10,yes,no,stomatopoda,squillidae,malacostraca,discarded_bycatch,shell_fish,squilla_mantis,MTS,mantis_shrimp,0,0.45,c_danjou
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,1,25,06 41- 57 45,02/08/2019,day,5:45:00 am,9:15:00 am,3:30,8,yes,no,stomatopoda,squillidae,malacostraca,discarded_bycatch,shell_fish,squilla_mantis,MTS,mantis_shrimp,0.05,0.76,t_browne
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,5,5,06 38 - 57 29,17/02/2019,night,4:00:00 pm,8:00:00 pm,4:00,9,yes,no,decapoda,leucosiidae,malacostraca ,discarded_bycatch,shell_fish,persephona_lichtensteinii,NA,siri_ball,0,0.01,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,6,6,06 40 - 57 30,21/02/2019,night,5:45:00 pm,9:45:00 pm,4:00,10,yes,no,decapoda,malacostraca,malacostraca ,discarded_bycatch,shell_fish,hepatus_gronovii,HGV,box_crab,0.32,2.25,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,6,6,06 40 - 57 30,21/02/2019,night,5:45:00 pm,9:45:00 pm,4:00,10,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,paralonchurus_brasiliensis,RLB,banded_croaker,1.5,10.56,c_danjou
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,2,26,06 41- 57 43,03/08/2019,day,9:30:00 am,1:00:00 pm,3:30,8,yes,no,stomatopoda,squillidae,malacostraca,discarded_bycatch,shell_fish,squilla_mantis,MTS,mantis_shrimp,0.23,31.43,t_browne
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,6,6,06 40 - 57 30,21/02/2019,night,5:45:00 pm,9:45:00 pm,4:00,10,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,macrodon_ancylodon,WKK,bangamary,12,84.45,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,6,6,06 40 - 57 30,21/02/2019,night,5:45:00 pm,9:45:00 pm,4:00,10,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,nebris_microps,NBM,butterfish,15,105.56,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,6,6,06 40 - 57 30,21/02/2019,night,5:45:00 pm,9:45:00 pm,4:00,10,yes,no,pleuronectiformes,achiridae,actinopterygii,discarded_bycatch,flat_fish,achirus_achirus,HIK,drab_sole,0.3,2.11,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,6,6,06 40 - 57 30,21/02/2019,night,5:45:00 pm,9:45:00 pm,4:00,10,yes,yes,siluriformes,ariidae,actinopterygii,discarded_bycatch,bony_fish,bagre_bagre,BEB,catfish,7,49.26,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,6,6,06 40 - 57 30,21/02/2019,night,5:45:00 pm,9:45:00 pm,4:00,10,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,shell_fish,multiple_species_prawns,not_applicable,prawns,0,1,c_danjou
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,3,27,06 52- 57 49,04/08/2019,day,3:30:00 am,7:00:00 am,3:30,7,yes,no,stomatopoda,squillidae,malacostraca,discarded_bycatch,shell_fish,squilla_mantis,MTS,mantis_shrimp,0.04,31.43,t_browne
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,4,28,06:36 57:49,04/08/2019,night,5:30:00 pm,6:30:00 pm,1:00,9,yes,no,stomatopoda,squillidae,malacostraca,discarded_bycatch,shell_fish,squilla_mantis,MTS,mantis_shrimp,0.31,31.43,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,3,3,06 40 - 57 30,16/02/2019,day,9:45:00 am,1:45:00 pm,4:00,10,yes,no,teuthida,loliginidae,cephalopoda,discarded_bycatch,other,lolliguncula_brevis,IUB,squid,0,0.01,t_browne
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,6,6,06 40 - 57 30,21/02/2019,night,5:45:00 pm,9:45:00 pm,4:00,10,yes,no,myliobatiformes,dasyatidae,elasmobranchii,discarded_bycatch,flat_fish,dasyatis_guttata,RDU,longnose_stingray,4.12,4.12,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,6,6,06 40 - 57 30,21/02/2019,night,5:45:00 pm,9:45:00 pm,4:00,10,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,bony_fish,multiple_species_finfish,not_applicable,finfish,0,10.83,c_danjou
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,5,29,06:38 57:31,05/08/2019,night,6:15:00 pm,10:00:00 pm,3:45,7,yes,no,stomatopoda,squillidae,malacostraca,discarded_bycatch,shell_fish,squilla_mantis,MTS,mantis_shrimp,0.09,31.43,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,6,6,06 40 - 57 30,21/02/2019,night,5:45:00 pm,9:45:00 pm,4:00,10,yes,no,rajiformes,dasyatidae,elasmobranchii,discarded_bycatch,flat_fish,dasyatis_geijskesi,RDJ,sharpsnout_stingray,0.24,0.24,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,6,6,06 40 - 57 30,21/02/2019,night,5:45:00 pm,9:45:00 pm,4:00,10,yes,yes,decapoda,portunidae,malacostraca,discarded_bycatch,shell_fish,callinectes_ornatus,KLO,sheriga_crab,0.01,0.04,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,6,6,06 40 - 57 30,21/02/2019,night,5:45:00 pm,9:45:00 pm,4:00,10,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,cynoscion_virescens,YNV,seatrout,5.5,38.71,c_danjou
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,6,30,06:38 57:31,05/08/2019,night,2:15:00 pm,6:00:00 pm,3:45,8,yes,no,stomatopoda,squillidae,malacostraca,discarded_bycatch,shell_fish,squilla_mantis,MTS,mantis_shrimp,0.04,31.43,c_danjou
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,6,6,06 40 - 57 30,21/02/2019,night,5:45:00 pm,9:45:00 pm,4:00,10,yes,no,decapoda,leucosiidae,malacostraca ,discarded_bycatch,shell_fish,persephona_lichtensteinii,NA,siri_ball,0.2,1.41,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,5,17,Zone 8,28/04/2019,day,7:25:00 am,12:15:00 pm,4:50,9,yes,no,teuthida,loliginidae,cephalopoda,discarded_bycatch,other,lolliguncula_brevis,IUB,squid,0.08,0.79,t_browne
psi,maria_gu,martin ,t_browne_c_danjou,22/03/2019,27/03/2019,6,2,4,10,Zone 2,25/03/2019,day,8:32:00 am,12:30:00 pm,3:58,10,yes,no,perciformes,carangidae,actinopterygii,discarded_bycatch,bony_fish,chloroscombrus_chrysurus,BUA,atlantic_bumper,0.64,11.02,c_danjou
psi,typhoon,d_pang,t_browne_c_danjou,19/06/2019,25/06/2019,7,4,2,20,Zone 8,20/06/2019,night,8:30:00 pm,11:59:00 pm,3:29,9,yes,no,teuthida,loliginidae,cephalopoda,discarded_bycatch,other,lolliguncula_brevis,IUB,squid,0.12,0.34,t_browne
psi,maria_gu,martin ,t_browne_c_danjou,22/03/2019,27/03/2019,6,2,4,10,Zone 2,25/03/2019,day,8:32:00 am,12:30:00 pm,3:58,10,yes,no,decapoda,malacostraca,malacostraca ,discarded_bycatch,shell_fish,hepatus_gronovii,HGV,box_crab,1.32,22.66,c_danjou
psi,maria_gu,martin ,t_browne_c_danjou,22/03/2019,27/03/2019,6,2,4,10,Zone 2,25/03/2019,day,8:32:00 am,12:30:00 pm,3:58,10,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,paralonchurus_brasiliensis,RLB,banded_croaker,0.64,10.99,c_danjou
psi,maria_gu,martin ,t_browne_c_danjou,22/03/2019,27/03/2019,6,2,4,10,Zone 2,25/03/2019,day,8:32:00 am,12:30:00 pm,3:58,10,yes,no,myliobatiformes,gymnuridae,elasmobranchii ,discarded_bycatch,flat_fish,gymnura_micrura,RGI,butterfly_stingray,0.09,0.09,c_danjou
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,2,26,06 41- 57 43,03/08/2019,day,9:30:00 am,1:00:00 pm,3:30,8,yes,no,teuthida,loliginidae,cephalopoda,discarded_bycatch,other,lolliguncula_brevis,IUB,squid,0.23,31.43,t_browne
psi,maria_gu,martin ,t_browne_c_danjou,22/03/2019,27/03/2019,6,2,4,10,Zone 2,25/03/2019,day,8:32:00 am,12:30:00 pm,3:58,10,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,macrodon_ancylodon,WKK,bangamary,3.04,52.11,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,2,32,Zone 6,15/09/2019,day,3:10:00 pm,7:30:00 pm,4:20,7,yes,no,teuthida,loliginidae,cephalopoda,discarded_bycatch,other,lolliguncula_brevis,IUB,squid,0.32,46.38,c_danjou
psi,maria_gu,martin ,t_browne_c_danjou,22/03/2019,27/03/2019,6,2,4,10,Zone 2,25/03/2019,day,8:32:00 am,12:30:00 pm,3:58,10,yes,yes,siluriformes,ariidae,actinopterygii,discarded_bycatch,bony_fish,bagre_bagre,BEB,catfish,1.37,23.48,c_danjou
psi,maria_gu,martin ,t_browne_c_danjou,22/03/2019,27/03/2019,6,2,4,10,Zone 2,25/03/2019,day,8:32:00 am,12:30:00 pm,3:58,10,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,shell_fish,multiple_species_prawns,not_applicable,prawns,0,0.85,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,1,31,Zone 6,15/09/2019,night,4:06:00 am,8:00:00 am,3:54,7,yes,no,stomatopoda,squillidae,malacostraca,discarded_bycatch,shell_fish,squilla_mantis,MTS,mantis_shrimp,0.05,0.86,c_danjou
psi,maria_gu,martin ,t_browne_c_danjou,22/03/2019,27/03/2019,6,2,4,10,Zone 2,25/03/2019,day,8:32:00 am,12:30:00 pm,3:58,10,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,bony_fish,multiple_species_finfish,not_applicable,finfish,0,6.33,c_danjou
